T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
0.3529411765,0.3529411765,0.2941176471,0.4117647059,0.4117647059,0.3529411765,0.3529411765,0.3529411765,0.3529411765,0.3529411765,0.2352941176,0.4117647059,0.4117647059,0.3529411765,0.3529411765,0.2352941176,0.3529411765,0.2352941176,0.2941176471,0.3529411765,0.3529411765,0.2941176471,0.2352941176,0.4117647059,0.4117647059,0.3529411765,0.3529411765,0.2352941176,0.3529411765,0.2352941176
0.3333333333,0.3888888889,0.3333333333,0.3888888889,0.3888888889,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.2222222222,0.3888888889,0.3888888889,0.3333333333,0.3333333333,0.2222222222,0.3333333333,0.2222222222,0.2777777778,0.3333333333,0.3333333333,0.2777777778,0.2222222222,0.3888888889,0.3888888889,0.3333333333,0.3333333333,0.2222222222,0.3333333333,0.2222222222
0.3157894737,0.3684210526,0.3157894737,0.3684210526,0.3684210526,0.3157894737,0.3157894737,0.3157894737,0.3157894737,0.3157894737,0.2105263158,0.3684210526,0.4210526316,0.3157894737,0.3157894737,0.2105263158,0.3157894737,0.2105263158,0.2631578947,0.3157894737,0.3157894737,0.2631578947,0.2105263158,0.3684210526,0.4210526316,0.3157894737,0.3157894737,0.2105263158,0.3157894737,0.2105263158
0.3,0.35,0.3,0.35,0.35,0.35,0.3,0.3,0.3,0.3,0.2,0.35,0.4,0.3,0.3,0.2,0.3,0.2,0.25,0.3,0.3,0.25,0.2,0.35,0.4,0.3,0.3,0.2,0.3,0.2
0.2857142857,0.3333333333,0.2857142857,0.3333333333,0.3333333333,0.3333333333,0.2857142857,0.2857142857,0.2857142857,0.2857142857,0.1904761905,0.3333333333,0.380952381,0.2857142857,0.2857142857,0.1904761905,0.2857142857,0.1904761905,0.2380952381,0.2857142857,0.2857142857,0.2380952381,0.1904761905,0.3333333333,0.380952381,0.2857142857,0.2857142857,0.1904761905,0.2857142857,0.1904761905
0.2727272727,0.3181818182,0.2727272727,0.3181818182,0.3181818182,0.3181818182,0.2727272727,0.2727272727,0.2727272727,0.2727272727,0.1818181818,0.3181818182,0.3636363636,0.3181818182,0.3181818182,0.1818181818,0.2727272727,0.1818181818,0.2272727273,0.2727272727,0.2727272727,0.2727272727,0.1818181818,0.3181818182,0.3636363636,0.3181818182,0.3181818182,0.1818181818,0.2727272727,0.1818181818
0.2608695652,0.347826087,0.2608695652,0.3043478261,0.3043478261,0.3043478261,0.2608695652,0.2608695652,0.2608695652,0.2608695652,0.1739130435,0.3043478261,0.347826087,0.3043478261,0.3043478261,0.1739130435,0.2608695652,0.1739130435,0.2173913043,0.2608695652,0.2608695652,0.2608695652,0.1739130435,0.3043478261,0.347826087,0.3043478261,0.3043478261,0.1739130435,0.2608695652,0.1739130435
0.25,0.3333333333,0.2916666667,0.2916666667,0.2916666667,0.3333333333,0.25,0.25,0.25,0.25,0.1666666667,0.2916666667,0.3333333333,0.2916666667,0.2916666667,0.1666666667,0.25,0.1666666667,0.2083333333,0.25,0.25,0.25,0.1666666667,0.2916666667,0.3333333333,0.2916666667,0.2916666667,0.1666666667,0.25,0.1666666667
0.28,0.32,0.28,0.28,0.28,0.32,0.24,0.24,0.24,0.28,0.2,0.28,0.32,0.28,0.28,0.16,0.24,0.16,0.2,0.24,0.24,0.24,0.2,0.28,0.32,0.28,0.28,0.16,0.24,0.16
0.2692307692,0.3076923077,0.2692307692,,0.3076923077,0.3076923077,0.2692307692,0.2307692308,0.2307692308,0.2692307692,0.1923076923,0.2692307692,0.3076923077,0.2692307692,0.3076923077,0.1538461538,0.2307692308,0.1538461538,0.1923076923,0.2692307692,0.2692307692,0.2307692308,0.1923076923,0.2692307692,0.3076923077,0.2692307692,0.3076923077,0.1538461538,0.2307692308,0.1538461538
0.2592592593,0.2962962963,0.2592592593,0.2592592593,0.3333333333,0.2962962963,0.2592592593,0.2222222222,0.2222222222,0.2592592593,0.2222222222,0.2592592593,0.2962962963,0.2592592593,0.2962962963,0.1481481481,0.2222222222,0.1851851852,0.1851851852,0.2592592593,0.2592592593,0.2222222222,0.2222222222,0.2592592593,0.2962962963,0.2592592593,0.2962962963,0.1481481481,0.2222222222,0.1851851852
0.25,0.3214285714,0.25,0.25,0.3214285714,0.2857142857,0.2857142857,0.2142857143,0.2142857143,0.25,0.2142857143,0.25,0.2857142857,0.25,0.2857142857,0.1785714286,0.2142857143,0.1785714286,0.2142857143,0.2857142857,0.2857142857,0.2142857143,0.2142857143,0.25,0.2857142857,0.25,0.2857142857,0.1785714286,0.2142857143,0.1785714286
0.275862069,0.3448275862,0.2413793103,0.275862069,0.3103448276,0.275862069,0.3103448276,0.2068965517,0.2068965517,0.2413793103,0.2413793103,0.2413793103,0.3103448276,0.2413793103,0.275862069,0.2068965517,0.2413793103,0.2068965517,0.2413793103,0.275862069,0.3103448276,0.2068965517,0.2413793103,0.2413793103,0.3103448276,0.2413793103,0.275862069,0.2068965517,0.2413793103,0.2068965517
0.2666666667,0.3666666667,0.2333333333,0.2666666667,0.3,0.2666666667,0.3,0.2,0.2333333333,0.2333333333,0.2666666667,0.2333333333,0.3333333333,0.2333333333,0.2666666667,0.2,0.2666666667,0.2,0.2333333333,0.3,0.3,0.2,0.2666666667,0.2333333333,0.3333333333,0.2333333333,0.2666666667,0.2,0.2666666667,0.2
0.2580645161,0.3548387097,0.2580645161,0.2580645161,0.2903225806,0.2903225806,0.2903225806,0.1935483871,0.2258064516,0.2580645161,0.2903225806,0.2258064516,0.3225806452,0.2258064516,0.2580645161,0.2258064516,0.2580645161,0.1935483871,0.2580645161,0.2903225806,0.2903225806,0.1935483871,0.2903225806,0.2258064516,0.3225806452,0.2258064516,0.2580645161,0.2258064516,0.2580645161,0.1935483871
0.25,0.34375,0.28125,0.25,0.28125,0.28125,0.3125,0.1875,0.21875,0.28125,0.28125,0.25,0.3125,0.25,0.28125,0.21875,0.25,0.21875,0.25,0.28125,0.28125,0.21875,0.28125,0.25,0.3125,0.25,0.28125,0.21875,0.25,0.21875
0.2424242424,0.3636363636,0.2727272727,0.2424242424,0.2727272727,0.303030303,0.303030303,0.1818181818,0.2424242424,0.303030303,0.2727272727,0.2424242424,0.3333333333,0.2727272727,0.303030303,0.2121212121,0.2424242424,0.2121212121,0.2727272727,0.2727272727,0.303030303,0.2121212121,0.2727272727,0.2424242424,0.3333333333,0.2727272727,0.303030303,0.2121212121,0.2424242424,0.2121212121
0.2352941176,0.3529411765,0.2941176471,0.2352941176,0.2647058824,0.3235294118,0.2941176471,0.2058823529,0.2352941176,0.2941176471,0.2647058824,0.2647058824,0.3235294118,0.2647058824,0.3235294118,0.2058823529,0.2647058824,0.2058823529,0.2941176471,0.2941176471,0.2941176471,0.2058823529,0.2647058824,0.2647058824,0.3235294118,0.2647058824,0.3235294118,0.2058823529,0.2647058824,0.2058823529
0.2285714286,0.3428571429,0.2857142857,0.2571428571,0.2571428571,0.3142857143,0.2857142857,0.2,0.2571428571,0.3142857143,0.2571428571,0.2571428571,0.3428571429,0.2571428571,0.3142857143,0.2,0.2571428571,0.2,0.2857142857,0.2857142857,0.2857142857,0.2285714286,0.2571428571,0.2571428571,0.3428571429,0.2571428571,0.3142857143,0.2,0.2571428571,0.2
0.25,0.3333333333,0.2777777778,0.25,0.25,0.3333333333,0.2777777778,0.1944444444,0.25,0.3055555556,0.2777777778,0.25,0.3333333333,0.25,0.3055555556,0.2222222222,0.25,0.2222222222,0.2777777778,0.2777777778,0.2777777778,0.25,0.2777777778,0.25,0.3333333333,0.25,0.3055555556,0.2222222222,0.25,0.2222222222
0.2432432432,0.3243243243,0.2972972973,0.2432432432,0.2432432432,0.3243243243,0.2702702703,0.2162162162,0.2432432432,0.2972972973,0.2702702703,0.2432432432,0.3243243243,0.2432432432,0.2972972973,0.2432432432,0.2432432432,0.2432432432,0.2972972973,0.2972972973,0.2702702703,0.2702702703,0.2702702703,0.2432432432,0.3243243243,0.2432432432,0.2972972973,0.2432432432,0.2432432432,0.2432432432
0.2631578947,0.3157894737,0.2894736842,0.2368421053,0.2368421053,0.3157894737,0.2894736842,0.2368421053,0.2368421053,0.2894736842,0.2631578947,0.2631578947,0.3157894737,0.2631578947,0.2894736842,0.2368421053,0.2368421053,0.2368421053,0.2894736842,0.2894736842,0.2894736842,0.2631578947,0.2631578947,0.2631578947,0.3157894737,0.2631578947,0.2894736842,0.2368421053,0.2368421053,0.2368421053
0.2820512821,0.3076923077,0.2820512821,0.2307692308,0.2564102564,0.3076923077,0.2820512821,0.2564102564,0.2307692308,0.2820512821,0.2564102564,0.2564102564,0.3076923077,0.2564102564,0.2820512821,0.2564102564,0.2564102564,0.2307692308,0.2820512821,0.2820512821,0.2820512821,0.2564102564,0.2564102564,0.2564102564,0.3076923077,0.2564102564,0.2820512821,0.2564102564,0.2564102564,0.2307692308
0.275,0.3,0.275,0.25,0.25,0.3,0.275,0.25,0.25,0.275,0.275,0.25,0.3,0.275,0.275,0.25,0.25,0.225,0.275,0.3,0.275,0.25,0.275,0.25,0.3,0.275,0.275,0.25,0.25,0.225
0.2682926829,0.2926829268,0.2682926829,0.2682926829,0.243902439,0.2926829268,0.2682926829,0.243902439,0.243902439,0.2682926829,0.2682926829,0.243902439,0.2926829268,0.2682926829,0.2682926829,0.243902439,0.2682926829,0.2195121951,0.2682926829,0.3170731707,0.2682926829,0.2682926829,0.2682926829,0.243902439,0.2926829268,0.2682926829,0.2682926829,0.243902439,0.2682926829,0.2195121951
0.2619047619,0.2857142857,0.2619047619,0.2619047619,0.2380952381,0.2857142857,0.2619047619,0.2619047619,0.2619047619,0.2619047619,0.2619047619,0.2380952381,0.2857142857,0.2619047619,0.2857142857,0.2619047619,0.2619047619,0.2142857143,0.2619047619,0.3095238095,0.2619047619,0.2619047619,0.2619047619,0.2380952381,0.2857142857,0.2619047619,0.2857142857,0.2619047619,0.2619047619,0.2142857143
0.2558139535,0.3023255814,0.2558139535,0.2558139535,0.2325581395,0.3023255814,0.2558139535,0.2790697674,0.2558139535,0.2558139535,0.2558139535,0.2558139535,0.2790697674,0.2558139535,0.3023255814,0.2558139535,0.2558139535,0.2093023256,0.2558139535,0.3023255814,0.2558139535,0.2558139535,0.2558139535,0.2558139535,0.2790697674,0.2558139535,0.3023255814,0.2558139535,0.2558139535,0.2093023256
0.25,0.2954545455,0.25,0.25,0.25,0.2954545455,0.25,0.2954545455,0.2727272727,0.2727272727,0.25,0.25,0.2727272727,0.25,0.2954545455,0.25,0.25,0.2045454545,0.25,0.2954545455,0.25,0.25,0.25,0.25,0.2727272727,0.25,0.2954545455,0.25,0.25,0.2045454545
0.2444444444,0.2888888889,0.2444444444,0.2444444444,0.2666666667,0.2888888889,0.2444444444,0.2888888889,0.2888888889,0.2666666667,0.2444444444,0.2444444444,0.2666666667,0.2444444444,0.2888888889,0.2444444444,0.2444444444,0.2,0.2444444444,0.2888888889,0.2444444444,0.2444444444,0.2444444444,0.2444444444,0.2666666667,0.2444444444,0.2888888889,0.2444444444,0.2444444444,0.2
0.2391304348,0.2826086957,0.2608695652,0.2391304348,0.2608695652,0.2826086957,0.2391304348,0.2826086957,0.2826086957,0.2608695652,0.2391304348,0.2608695652,0.2608695652,0.2391304348,0.2826086957,0.2391304348,0.2391304348,0.2173913043,0.2391304348,0.3043478261,0.2391304348,0.2391304348,0.2391304348,0.2608695652,0.2608695652,0.2391304348,0.2826086957,0.2391304348,0.2391304348,0.2173913043
0.2340425532,0.2765957447,0.2553191489,0.2553191489,0.2553191489,0.2765957447,0.2340425532,0.2765957447,0.2765957447,0.2553191489,0.2340425532,0.2553191489,0.2765957447,0.2340425532,0.2978723404,0.2340425532,0.2553191489,0.2127659574,0.2340425532,0.2978723404,0.2340425532,0.2340425532,0.2340425532,0.2553191489,0.2765957447,0.2340425532,0.2978723404,0.2340425532,0.2553191489,0.2127659574
0.2291666667,0.2708333333,0.25,0.25,0.25,0.2708333333,0.2291666667,0.2708333333,0.2708333333,0.25,0.2291666667,0.25,0.2708333333,0.2291666667,0.2916666667,0.2291666667,0.25,0.2083333333,0.2291666667,0.2916666667,0.25,0.2291666667,0.2291666667,0.25,0.2708333333,0.2291666667,0.2916666667,0.2291666667,0.25,0.2083333333
0.2448979592,0.2653061224,0.2448979592,0.2448979592,0.2448979592,0.2653061224,0.2244897959,0.2653061224,0.2653061224,0.2448979592,0.2244897959,0.2448979592,0.2653061224,0.2448979592,0.2857142857,0.2244897959,0.2448979592,0.2244897959,0.2244897959,0.2857142857,0.2448979592,0.2244897959,0.2244897959,0.2448979592,0.2653061224,0.2448979592,0.2857142857,0.2244897959,0.2448979592,0.2244897959
0.24,0.26,0.24,0.24,0.24,0.26,0.22,0.26,0.26,0.24,0.24,0.24,0.28,0.26,0.3,0.22,0.24,0.22,0.22,0.28,0.24,0.22,0.24,0.24,0.28,0.26,0.3,0.22,0.24,0.22
0.2352941176,0.2549019608,0.2549019608,0.2352941176,0.2352941176,0.2745098039,0.2156862745,0.2549019608,0.2549019608,0.2549019608,0.2352941176,0.2352941176,0.2745098039,0.2549019608,0.2941176471,0.2156862745,0.2352941176,0.2156862745,0.2156862745,0.2941176471,0.2352941176,0.2352941176,0.2352941176,0.2352941176,0.2745098039,0.2549019608,0.2941176471,0.2156862745,0.2352941176,0.2156862745
0.25,0.25,0.25,0.2307692308,0.2307692308,0.2692307692,0.2115384615,0.25,0.25,0.2692307692,0.2307692308,0.2307692308,0.2692307692,0.2692307692,0.2884615385,0.2115384615,0.2307692308,0.2115384615,0.2115384615,0.2884615385,0.2307692308,0.2307692308,0.2307692308,0.2307692308,0.2692307692,0.2692307692,0.2884615385,0.2115384615,0.2307692308,0.2115384615
0.2452830189,0.2641509434,0.2452830189,0.2264150943,0.2264150943,0.2641509434,0.2075471698,0.2452830189,0.2452830189,0.2641509434,0.2452830189,0.2264150943,0.2641509434,0.2641509434,0.2830188679,0.2075471698,0.2264150943,0.2264150943,0.2075471698,0.3018867925,0.2264150943,0.2452830189,0.2452830189,0.2264150943,0.2641509434,0.2641509434,0.2830188679,0.2075471698,0.2264150943,0.2264150943
0.2592592593,0.2592592593,0.2407407407,0.2222222222,0.2407407407,0.2592592593,0.2037037037,0.2407407407,0.2407407407,0.2592592593,0.2407407407,0.2222222222,0.2592592593,0.2592592593,0.2777777778,0.2222222222,0.2222222222,0.2222222222,0.2037037037,0.2962962963,0.2407407407,0.2407407407,0.2407407407,0.2222222222,0.2592592593,0.2592592593,0.2777777778,0.2222222222,0.2222222222,0.2222222222
0.2727272727,0.2545454545,0.2363636364,0.2181818182,0.2363636364,0.2545454545,0.2,0.2363636364,0.2363636364,0.2545454545,0.2363636364,0.2363636364,0.2545454545,0.2545454545,0.2727272727,0.2181818182,0.2181818182,0.2181818182,0.2181818182,0.2909090909,0.2363636364,0.2363636364,0.2363636364,0.2363636364,0.2545454545,0.2545454545,0.2727272727,0.2181818182,0.2181818182,0.2181818182
0.2678571429,0.25,0.2321428571,0.2321428571,0.2321428571,0.2678571429,0.1964285714,0.2321428571,0.2321428571,0.25,0.2321428571,0.2321428571,0.25,0.25,0.2678571429,0.2321428571,0.2142857143,0.2142857143,0.2142857143,0.2857142857,0.25,0.2321428571,0.2321428571,0.2321428571,0.25,0.25,0.2678571429,0.2321428571,0.2142857143,0.2142857143
0.2631578947,0.2456140351,0.2280701754,0.2456140351,0.2280701754,0.2631578947,0.2105263158,0.2280701754,0.2280701754,0.2631578947,0.2280701754,0.2280701754,0.2456140351,0.2456140351,0.2631578947,0.2280701754,0.2280701754,0.2105263158,0.2280701754,0.2807017544,0.2631578947,0.2456140351,0.2280701754,0.2280701754,0.2456140351,0.2456140351,0.2631578947,0.2280701754,0.2280701754,0.2105263158
0.275862069,0.2586206897,0.2413793103,0.2413793103,0.224137931,0.2586206897,0.2068965517,0.224137931,0.224137931,0.275862069,0.224137931,0.224137931,0.2413793103,0.2413793103,0.2586206897,0.224137931,0.224137931,0.2068965517,0.224137931,0.275862069,0.2586206897,0.2586206897,0.224137931,0.224137931,0.2413793103,0.2413793103,0.2586206897,0.224137931,0.224137931,0.2068965517
0.2711864407,0.2542372881,0.2542372881,0.2372881356,0.2203389831,0.2542372881,0.2203389831,0.2203389831,0.2203389831,0.2711864407,0.2372881356,0.2203389831,0.2372881356,0.2372881356,0.2542372881,0.2203389831,0.2372881356,0.2203389831,0.2203389831,0.2711864407,0.2542372881,0.2542372881,0.2372881356,0.2203389831,0.2372881356,0.2372881356,0.2542372881,0.2203389831,0.2372881356,0.2203389831
0.2666666667,0.2666666667,0.25,0.2333333333,0.2166666667,0.2666666667,0.2333333333,0.2166666667,0.2166666667,0.2666666667,0.25,0.2166666667,0.25,0.2333333333,0.25,0.2166666667,0.2333333333,0.2166666667,0.2166666667,0.2666666667,0.25,0.25,0.25,0.2166666667,0.25,0.2333333333,0.25,0.2166666667,0.2333333333,0.2166666667
0.262295082,0.262295082,0.262295082,0.2295081967,0.2131147541,0.2786885246,0.2295081967,0.2131147541,0.2131147541,0.262295082,0.2459016393,0.2131147541,0.262295082,0.2295081967,0.262295082,0.2131147541,0.2295081967,0.2131147541,0.2295081967,0.2786885246,0.2459016393,0.2459016393,0.2459016393,0.2131147541,0.262295082,0.2295081967,0.262295082,0.2131147541,0.2295081967,0.2131147541
0.2580645161,0.2741935484,0.2580645161,0.2419354839,0.2096774194,0.2903225806,0.2419354839,0.2096774194,0.2096774194,0.2741935484,0.2419354839,0.2096774194,0.2741935484,0.2258064516,0.2741935484,0.2096774194,0.2258064516,0.2258064516,0.2258064516,0.2903225806,0.2580645161,0.2580645161,0.2419354839,0.2096774194,0.2741935484,0.2258064516,0.2741935484,0.2096774194,0.2258064516,0.2258064516
0.253968254,0.2698412698,0.2698412698,0.2380952381,0.2063492063,0.2857142857,0.2380952381,0.2063492063,0.2063492063,0.2698412698,0.2380952381,0.2063492063,0.2698412698,0.2222222222,0.2698412698,0.2063492063,0.2222222222,0.2222222222,0.2380952381,0.2857142857,0.2698412698,0.253968254,0.2380952381,0.2063492063,0.2698412698,0.2222222222,0.2698412698,0.2063492063,0.2222222222,0.2222222222
0.25,0.265625,0.265625,0.234375,0.203125,0.28125,0.234375,0.203125,0.21875,0.265625,0.234375,0.21875,0.265625,0.21875,0.265625,0.203125,0.234375,0.234375,0.234375,0.296875,0.265625,0.25,0.234375,0.21875,0.265625,0.21875,0.265625,0.203125,0.234375,0.234375
0.2615384615,0.2615384615,0.2615384615,0.2307692308,0.2153846154,0.2769230769,0.2461538462,0.2,0.2153846154,0.2615384615,0.2307692308,0.2153846154,0.2615384615,0.2307692308,0.2615384615,0.2153846154,0.2307692308,0.2307692308,0.2307692308,0.2923076923,0.2615384615,0.2461538462,0.2307692308,0.2153846154,0.2615384615,0.2307692308,0.2615384615,0.2153846154,0.2307692308,0.2307692308
0.2575757576,0.2727272727,0.2727272727,0.2272727273,0.2272727273,0.2727272727,0.2424242424,0.2121212121,0.2121212121,0.2727272727,0.2272727273,0.2121212121,0.2575757576,0.2272727273,0.2575757576,0.2272727273,0.2424242424,0.2272727273,0.2272727273,0.303030303,0.2575757576,0.2575757576,0.2272727273,0.2121212121,0.2575757576,0.2272727273,0.2575757576,0.2272727273,0.2424242424,0.2272727273
0.2686567164,0.2686567164,0.2686567164,0.2388059701,0.223880597,0.2686567164,0.2537313433,0.2089552239,0.223880597,0.2686567164,0.223880597,0.2089552239,0.2537313433,0.2388059701,0.2537313433,0.2388059701,0.2537313433,0.223880597,0.223880597,0.3134328358,0.2537313433,0.2686567164,0.223880597,0.2089552239,0.2537313433,0.2388059701,0.2537313433,0.2388059701,0.2537313433,0.223880597
0.2647058824,0.2647058824,0.2647058824,0.2352941176,0.2352941176,0.2647058824,0.25,0.2058823529,0.2352941176,0.2647058824,0.2205882353,0.2205882353,0.25,0.2352941176,0.25,0.25,0.25,0.2352941176,0.2205882353,0.3088235294,0.25,0.2647058824,0.2205882353,0.2205882353,0.25,0.2352941176,0.25,0.25,0.25,0.2352941176
0.2608695652,0.2608695652,0.2753623188,0.231884058,0.231884058,0.2608695652,0.2463768116,0.2028985507,0.231884058,0.2608695652,0.2173913043,0.231884058,0.2463768116,0.231884058,0.2463768116,0.2463768116,0.2608695652,0.2463768116,0.2173913043,0.3188405797,0.2463768116,0.2608695652,0.2173913043,0.231884058,0.2463768116,0.231884058,0.2463768116,0.2463768116,0.2608695652,0.2463768116
0.2571428571,0.2714285714,0.2714285714,0.2428571429,0.2285714286,0.2571428571,0.2428571429,0.2142857143,0.2285714286,0.2571428571,0.2142857143,0.2428571429,0.2428571429,0.2428571429,0.2428571429,0.2428571429,0.2571428571,0.2571428571,0.2285714286,0.3142857143,0.2571428571,0.2571428571,0.2142857143,0.2428571429,0.2428571429,0.2428571429,0.2428571429,0.2428571429,0.2571428571,0.2571428571
0.2535211268,0.2676056338,0.2676056338,0.2394366197,0.2253521127,0.2535211268,0.2394366197,0.2253521127,0.2394366197,0.2535211268,0.2112676056,0.2535211268,0.2394366197,0.2535211268,0.2394366197,0.2394366197,0.2535211268,0.2535211268,0.2253521127,0.3098591549,0.2535211268,0.2535211268,0.2112676056,0.2535211268,0.2394366197,0.2535211268,0.2394366197,0.2394366197,0.2535211268,0.2535211268
0.25,0.2638888889,0.2638888889,0.2361111111,0.2361111111,0.25,0.2361111111,0.2222222222,0.2361111111,0.25,0.2083333333,0.25,0.2361111111,0.2638888889,0.25,0.2361111111,0.25,0.25,0.2222222222,0.3194444444,0.25,0.25,0.2083333333,0.25,0.2361111111,0.2638888889,0.25,0.2361111111,0.25,0.25
0.2465753425,0.2602739726,0.2602739726,0.2465753425,0.2328767123,0.2465753425,0.2328767123,0.2191780822,0.2328767123,0.2465753425,0.2054794521,0.2602739726,0.2328767123,0.2602739726,0.2465753425,0.2328767123,0.2465753425,0.2465753425,0.2191780822,0.3287671233,0.2465753425,0.2465753425,0.2054794521,0.2602739726,0.2328767123,0.2602739726,0.2465753425,0.2328767123,0.2465753425,0.2465753425
0.2432432432,0.2567567568,0.2567567568,0.2567567568,0.2297297297,0.2432432432,0.2297297297,0.2162162162,0.2297297297,0.2432432432,0.2027027027,0.2567567568,0.2297297297,0.2567567568,0.2432432432,0.2297297297,0.2567567568,0.2432432432,0.2162162162,0.3378378378,0.2432432432,0.2432432432,0.2027027027,0.2567567568,0.2297297297,0.2567567568,0.2432432432,0.2297297297,0.2567567568,0.2432432432
