T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
0.4266666667,0.4266666667,0.4133333333,0.44,0.44,0.4533333333,0.3733333333,0.4133333333,0.44,0.4533333333,0.44,0.4266666667,0.4266666667,0.4133333333,0.3866666667,0.4,0.4,0.4133333333,0.4666666667,0.48,0.4,0.44,0.4266666667,0.44,0.4,0.48,0.48,0.5066666667,0.4933333333,0.5733333333
0.4210526316,0.4342105263,0.4078947368,0.4342105263,0.4342105263,0.4473684211,0.3815789474,0.4210526316,0.4473684211,0.4473684211,0.4342105263,0.4210526316,0.4210526316,0.4078947368,0.3815789474,0.3947368421,0.4078947368,0.4210526316,0.4605263158,0.4868421053,0.3947368421,0.4342105263,0.4342105263,0.4342105263,0.3947368421,0.4868421053,0.4736842105,0.5,0.4868421053,0.5789473684
0.4155844156,0.4285714286,0.4025974026,0.4415584416,0.4285714286,0.4545454545,0.3766233766,0.4155844156,0.4415584416,0.4415584416,0.4285714286,0.4285714286,0.4155844156,0.4155844156,0.3896103896,0.4025974026,0.4025974026,0.4285714286,0.4545454545,0.4935064935,0.3896103896,0.4285714286,0.4285714286,0.4285714286,0.3896103896,0.4935064935,0.4805194805,0.4935064935,0.4935064935,0.5844155844
0.4102564103,0.4230769231,0.3974358974,0.4358974359,0.4358974359,0.4615384615,0.3846153846,0.4102564103,0.4487179487,0.4358974359,0.4358974359,0.4230769231,0.4102564103,0.4102564103,0.3974358974,0.3974358974,0.4102564103,0.4230769231,0.4487179487,0.5,0.3846153846,0.4358974359,0.4230769231,0.4358974359,0.3846153846,0.4871794872,0.4871794872,0.5,0.4871794872,0.5769230769
0.4050632911,0.417721519,0.3924050633,0.4303797468,0.4303797468,0.4683544304,0.3924050633,0.4050632911,0.4556962025,0.4303797468,0.4430379747,0.4303797468,0.4050632911,0.4050632911,0.4050632911,0.3924050633,0.417721519,0.417721519,0.4556962025,0.5063291139,0.3797468354,0.4430379747,0.4303797468,0.4430379747,0.3797468354,0.4936708861,0.4810126582,0.4936708861,0.4810126582,0.5696202532
0.4,0.4125,0.3875,0.425,0.4375,0.475,0.3875,0.4,0.4625,0.425,0.4375,0.4375,0.4,0.4125,0.4,0.3875,0.4125,0.4125,0.4625,0.5,0.3875,0.45,0.425,0.4375,0.3875,0.4875,0.475,0.5,0.475,0.5625
0.4074074074,0.4197530864,0.3950617284,0.4320987654,0.4320987654,0.4691358025,0.3827160494,0.4074074074,0.4567901235,0.4320987654,0.4320987654,0.4320987654,0.4074074074,0.4197530864,0.3950617284,0.3827160494,0.4197530864,0.4074074074,0.4567901235,0.4938271605,0.3950617284,0.4444444444,0.4197530864,0.4444444444,0.3950617284,0.4938271605,0.4814814815,0.4938271605,0.4814814815,0.5555555556
0.4146341463,0.4146341463,0.3902439024,0.4268292683,0.4268292683,0.4756097561,0.3780487805,0.4146341463,0.4512195122,0.4268292683,0.4268292683,0.4268292683,0.4146341463,0.4268292683,0.3902439024,0.3902439024,0.4268292683,0.4146341463,0.4512195122,0.5,0.3902439024,0.4390243902,0.4268292683,0.4512195122,0.3902439024,0.5,0.4756097561,0.5,0.487804878,0.5609756098
0.4096385542,0.421686747,0.3975903614,0.421686747,0.4337349398,0.4698795181,0.3855421687,0.4096385542,0.4457831325,0.4337349398,0.4337349398,0.421686747,0.421686747,0.421686747,0.3855421687,0.3975903614,0.421686747,0.4096385542,0.4457831325,0.4939759036,0.3975903614,0.4457831325,0.4337349398,0.4578313253,0.3855421687,0.4939759036,0.4698795181,0.4939759036,0.4939759036,0.5662650602
0.4047619048,0.4285714286,0.3928571429,0.4285714286,0.4404761905,0.4761904762,0.380952381,0.4166666667,0.4404761905,0.4404761905,0.4285714286,0.4285714286,0.4166666667,0.4285714286,0.380952381,0.4047619048,0.4166666667,0.4166666667,0.4523809524,0.5,0.3928571429,0.4404761905,0.4285714286,0.4642857143,0.3928571429,0.4880952381,0.4761904762,0.4880952381,0.4880952381,0.5714285714
0.4117647059,0.4235294118,0.4,0.4235294118,0.4352941176,0.4705882353,0.3764705882,0.4235294118,0.4470588235,0.4352941176,0.4352941176,0.4235294118,0.4235294118,0.4352941176,0.3764705882,0.4,0.4117647059,0.4235294118,0.4588235294,0.4941176471,0.3882352941,0.4352941176,0.4352941176,0.4705882353,0.4,0.4823529412,0.4705882353,0.4941176471,0.4823529412,0.5764705882
0.4186046512,0.4186046512,0.4069767442,0.4302325581,0.4302325581,0.476744186,0.3720930233,0.4186046512,0.4418604651,0.4418604651,0.4418604651,0.4186046512,0.4302325581,0.4418604651,0.3837209302,0.3953488372,0.4069767442,0.4302325581,0.4534883721,0.5,0.3953488372,0.4302325581,0.4302325581,0.4651162791,0.3953488372,0.476744186,0.476744186,0.488372093,0.476744186,0.5813953488
0.4137931034,0.4252873563,0.4022988506,0.4252873563,0.4367816092,0.4827586207,0.367816092,0.4252873563,0.4482758621,0.4482758621,0.4367816092,0.4252873563,0.4252873563,0.4482758621,0.3793103448,0.4022988506,0.4022988506,0.4367816092,0.4482758621,0.4942528736,0.4022988506,0.4367816092,0.4252873563,0.4597701149,0.3908045977,0.4712643678,0.4827586207,0.4942528736,0.4712643678,0.5862068966
0.4204545455,0.4318181818,0.3977272727,0.4204545455,0.4318181818,0.4772727273,0.3636363636,0.4204545455,0.4545454545,0.4431818182,0.4318181818,0.4318181818,0.4204545455,0.4431818182,0.375,0.3977272727,0.3977272727,0.4318181818,0.4545454545,0.5,0.3977272727,0.4318181818,0.4318181818,0.4545454545,0.3863636364,0.4772727273,0.4772727273,0.5,0.4659090909,0.5795454545
0.4157303371,0.4382022472,0.393258427,0.4269662921,0.4269662921,0.4831460674,0.3595505618,0.4157303371,0.4494382022,0.4382022472,0.4382022472,0.4269662921,0.4269662921,0.4494382022,0.3820224719,0.404494382,0.393258427,0.4382022472,0.4494382022,0.4943820225,0.393258427,0.4269662921,0.4269662921,0.4606741573,0.393258427,0.4719101124,0.4719101124,0.4943820225,0.4606741573,0.5730337079
0.4111111111,0.4333333333,0.3888888889,0.4333333333,0.4222222222,0.4777777778,0.3666666667,0.4111111111,0.4444444444,0.4333333333,0.4444444444,0.4333333333,0.4222222222,0.4555555556,0.3888888889,0.4,0.4,0.4333333333,0.4444444444,0.4888888889,0.3888888889,0.4333333333,0.4333333333,0.4666666667,0.3888888889,0.4777777778,0.4666666667,0.4888888889,0.4555555556,0.5777777778
0.4065934066,0.4395604396,0.3956043956,0.4285714286,0.4175824176,0.4725274725,0.3736263736,0.4065934066,0.4395604396,0.4285714286,0.4395604396,0.4285714286,0.4175824176,0.4615384615,0.3956043956,0.3956043956,0.3956043956,0.4285714286,0.4505494505,0.4945054945,0.3956043956,0.4285714286,0.4285714286,0.4725274725,0.3846153846,0.4725274725,0.4725274725,0.4945054945,0.4615384615,0.5824175824
0.402173913,0.4347826087,0.3913043478,0.4239130435,0.4239130435,0.4673913043,0.3695652174,0.402173913,0.4347826087,0.4347826087,0.4347826087,0.4239130435,0.4130434783,0.4565217391,0.402173913,0.3913043478,0.402173913,0.4347826087,0.4565217391,0.5,0.402173913,0.4347826087,0.4347826087,0.4782608696,0.3804347826,0.4673913043,0.4782608696,0.4891304348,0.4673913043,0.5869565217
0.4086021505,0.4408602151,0.3870967742,0.4193548387,0.4193548387,0.4731182796,0.376344086,0.3978494624,0.4408602151,0.4301075269,0.4301075269,0.4193548387,0.4086021505,0.4516129032,0.3978494624,0.3978494624,0.4086021505,0.4408602151,0.4516129032,0.4946236559,0.3978494624,0.4301075269,0.4301075269,0.4838709677,0.3870967742,0.4623655914,0.4838709677,0.4838709677,0.4731182796,0.5913978495
0.414893617,0.4361702128,0.3829787234,0.414893617,0.4255319149,0.4787234043,0.3829787234,0.3936170213,0.4361702128,0.4361702128,0.4255319149,0.414893617,0.4042553191,0.4468085106,0.4042553191,0.3936170213,0.414893617,0.4361702128,0.4468085106,0.5,0.4042553191,0.4255319149,0.4361702128,0.4893617021,0.3829787234,0.4574468085,0.4787234043,0.4787234043,0.4680851064,0.585106383
0.4105263158,0.4421052632,0.3789473684,0.4105263158,0.4210526316,0.4736842105,0.3789473684,0.3894736842,0.4315789474,0.4421052632,0.4315789474,0.4210526316,0.4105263158,0.4526315789,0.4,0.4,0.4210526316,0.4421052632,0.4526315789,0.5052631579,0.4,0.4315789474,0.4315789474,0.4842105263,0.3894736842,0.4631578947,0.4842105263,0.4842105263,0.4631578947,0.5789473684
0.40625,0.4375,0.375,0.4166666667,0.4166666667,0.46875,0.3854166667,0.3958333333,0.4270833333,0.4479166667,0.4270833333,0.4270833333,0.4166666667,0.4479166667,0.3958333333,0.3958333333,0.4270833333,0.4375,0.4583333333,0.5104166667,0.3958333333,0.4270833333,0.4375,0.4791666667,0.3854166667,0.46875,0.4791666667,0.4895833333,0.4583333333,0.5833333333
0.4020618557,0.4329896907,0.381443299,0.4226804124,0.4226804124,0.4639175258,0.3917525773,0.4020618557,0.4329896907,0.4536082474,0.4329896907,0.4329896907,0.412371134,0.4432989691,0.3917525773,0.3917525773,0.4226804124,0.4432989691,0.4536082474,0.5051546392,0.4020618557,0.4226804124,0.4329896907,0.4845360825,0.381443299,0.4742268041,0.4742268041,0.4948453608,0.4536082474,0.5773195876
0.4081632653,0.4285714286,0.387755102,0.4183673469,0.4183673469,0.4693877551,0.387755102,0.4081632653,0.4285714286,0.4591836735,0.4387755102,0.4285714286,0.4081632653,0.4387755102,0.387755102,0.3979591837,0.4183673469,0.4387755102,0.4591836735,0.5,0.4081632653,0.4285714286,0.4285714286,0.4795918367,0.387755102,0.4795918367,0.4693877551,0.4897959184,0.4591836735,0.5816326531
0.404040404,0.4242424242,0.3939393939,0.4141414141,0.4141414141,0.4646464646,0.3838383838,0.404040404,0.4343434343,0.4545454545,0.4343434343,0.4242424242,0.404040404,0.4343434343,0.3838383838,0.3939393939,0.4141414141,0.4444444444,0.4545454545,0.5050505051,0.404040404,0.4242424242,0.4242424242,0.4747474747,0.3939393939,0.4848484848,0.4747474747,0.4848484848,0.4545454545,0.5858585859
0.41,0.42,0.39,0.42,0.41,0.46,0.39,0.41,0.43,0.46,0.44,0.43,0.4,0.44,0.39,0.39,0.41,0.44,0.46,0.51,0.4,0.42,0.43,0.47,0.39,0.49,0.48,0.48,0.46,0.58
